product_name,merchant_category,search_price,aw_image_url,merchant_deep_link,category_name
adidas Womens Run Girls Running Crop Sweat Black,Womens|Hoodies And Sweatshirts|Sweatshirts,10.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fd%2F1%2Fad12854_1_large.jpg&feedId=2606&k=1c04a4a9f6a2bdd72b29dbe52e4cac114d151778,http://www.mandmdirect.ie/01/details/AD12854,Women's Clothing
adidas Womens X Salinas Tropical ClimaLite Long Tight Leggings Craft Pink/Green/Bold Blue,Womens|Sports Performance Bottoms|Sports Performance Bottoms,23.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fd%2F1%2Fad13789_1_large.jpg&feedId=2606&k=6ab3db5b4b043987e32748e990aa276b28092fb7,http://www.mandmdirect.ie/01/details/AD13789,Women's Sportswear
adidas Womens Ozweego 3 Stripe ClimaLite Running Tight Leggings Black/Blast Blue,Womens|Sports Performance Bottoms|Sports Performance Bottoms,17.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fd%2F1%2Fad13800_1_large.jpg&feedId=2606&k=d12b7f6e3d1642bf234164245557bf6817aa43a6,http://www.mandmdirect.ie/01/details/AD13800,Women's Sportswear
adidas Womens Response 3 Stripe ClimaLite 3/4 Running Capri Leggings Black/Solar Pink,Womens|Sports Performance Bottoms|Sports Performance Bottoms,23.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fd%2F1%2Fad13803_1_large.jpg&feedId=2606&k=a7d40e663c6b20ed5d302763a00892ee63eb3a94,http://www.mandmdirect.ie/01/details/AD13803,Women's Sportswear
adidas Womens Ozweego 3 Stripe ClimaLite 3/4 Running Capri Leggings Black/Flash Pink,Womens|Sports Performance Bottoms|Sports Performance Bottoms,23.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fd%2F1%2Fad13807_1_large.jpg&feedId=2606&k=e2cc3959771ca07f353b71471ad12096cd36b75d,http://www.mandmdirect.ie/01/details/AD13807,Women's Sportswear
adidas Womens Essentials Linear Logo Tight Leggings Black,Womens|Sports Performance Bottoms|Sports Performance Bottoms,20.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fd%2F1%2Fad13814_1_large.jpg&feedId=2606&k=46f09fc56afa1ea7a9668c7ac581a9082a96002e,http://www.mandmdirect.ie/01/details/AD13814,Women's Sportswear
adidas Womens Supernova Tech ClimaLite 3/4 Running Capri Leggings Vapour Green,Womens|Sports Performance Bottoms|Sports Performance Bottoms,23.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fd%2F1%2Fad13833_1_large.jpg&feedId=2606&k=20697b77805fbdc876f0afe2a46f174fcd1c9d90,http://www.mandmdirect.ie/01/details/AD13833,Women's Sportswear
adidas Womens WOW Printed ClimaLite Running Tight Leggings Black/White,Womens|Sports Performance Bottoms|Sports Performance Bottoms,35.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fd%2F1%2Fad13834_1_large.jpg&feedId=2606&k=8ac2bfcb4f032ce41d456e02038edccc108aa5ad,http://www.mandmdirect.ie/01/details/AD13834,Women's Sportswear
adidas Womens WOW Printed ClimaLite Running Tight Leggings Utility Blue/Collegiate Navy,Womens|Sports Performance Bottoms|Sports Performance Bottoms,35.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fd%2F1%2Fad13835_1_large.jpg&feedId=2606&k=7fd3a2f55d8ed99541b010e7a8e265f48f3b5c0d,http://www.mandmdirect.ie/01/details/AD13835,Women's Sportswear
adidas Womens Designed 2 Move 3/4 Tights Print/Black,Womens|Sports Performance Bottoms|Sports Performance Bottoms,17.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fd%2F1%2Fad13978_1_large.jpg&feedId=2606&k=0ecccf29d28ce6fdc0b79b97c657474bbe80a130,http://www.mandmdirect.ie/01/details/AD13978,Women's Sportswear
adidas Womens Supernova Long Tights Black,Womens|Sports Performance Bottoms|Sports Performance Bottoms,41.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fd%2F1%2Fad13980_1_large.jpg&feedId=2606&k=f665682c40e0d301d01a268b7a93087bc072390d,http://www.mandmdirect.ie/01/details/AD13980,Women's Sportswear
Asics Womens Stripe Performance Running Capri Leggings Performance Black/Chameleon Rose,Womens|Sports Performance Bottoms|Sports Performance Bottoms,14.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fs%2F1%2Fas1230_1_large.jpg&feedId=2606&k=541c1b49413bd51522d638ee1df43bef0bcba57a,http://www.mandmdirect.ie/01/details/AS1230,Women's Sportswear
Asics Womens Gel Innovate 7 Stability Running Shoes Diva Pink/White/Indigo Blue,Womens|Trainers|Running Shoes,59.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fs%2F1%2Fas1321_1_large.jpg&feedId=2606&k=5464fc3d2c789792711aec33970ece4a493ff642,http://www.mandmdirect.ie/01/details/AS1321,Women's Footwear
Asics Womens Gel Sonoma 3 Trail Running Shoes Carbon/Silver/Diva Pink,Womens|Trainers|Running Shoes,53.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fs%2F1%2Fas1322_1_large.jpg&feedId=2606&k=d054303e083351e4cb631e8646de4a1b48ff471b,http://www.mandmdirect.ie/01/details/AS1322,Women's Footwear
Asics Womens Gel Impression 9 Neutral Running Shoes Diva Pink/Coral Pink/White,Womens|Trainers|Running Shoes,47.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fs%2F1%2Fas1323_1_large.jpg&feedId=2606&k=fa908fd76e2481181c0e27c7226dbd422141facf,http://www.mandmdirect.ie/01/details/AS1323,Women's Footwear
Asics Womens Gel Venture 5 Trail Running Shoes Carbon/Diva Pink/Bay,Womens|Trainers|Running Shoes,47.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fs%2F1%2Fas1324_1_large.jpg&feedId=2606&k=15605588e727e5c55c0a1e7bdfb1c0750123ebd8,http://www.mandmdirect.ie/01/details/AS1324,Women's Footwear
Asics Womens Gel Contend 4 Neutral Running Shoes Pink Glow/Silver/Black,Womens|Trainers|Running Shoes,41.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fs%2F1%2Fas1325_1_large.jpg&feedId=2606&k=057709ed8f613ea2de8835172ec1e86c411c3c28,http://www.mandmdirect.ie/01/details/AS1325,Women's Footwear
Asics Womens Gel Contend 4 Neutral Running Shoes Black/Silver/Flash Coral,Womens|Trainers|Running Shoes,41.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fs%2F1%2Fas1326_1_large.jpg&feedId=2606&k=4af1356bd5752ba7c1f60a868896f6acca90348b,http://www.mandmdirect.ie/01/details/AS1326,Women's Footwear
Asics Womens Gel Galaxy 9 Neutral Running Shoes Diva Blue/White/Flash Coral,Womens|Trainers|Running Shoes,41.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fs%2F1%2Fas1328_1_large.jpg&feedId=2606&k=b11da6bf6f5aa785a374b9fd4f6da6f7187232e8,http://www.mandmdirect.ie/01/details/AS1328,Women's Footwear
Asics Womens Gel Galaxy 9 Neutral Running Shoes Black/White/Snow,Womens|Trainers|Running Shoes,47.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fs%2F1%2Fas1329_1_large.jpg&feedId=2606&k=a3bc27b087d3b70b8f6635103b62194eaa0e3f11,http://www.mandmdirect.ie/01/details/AS1329,Women's Footwear
Asics Womens Patriot 8 Neutral Running Shoes Diva Pink/White/Orchid,Womens|Trainers|Running Shoes,41.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fs%2F1%2Fas1330_1_large.jpg&feedId=2606&k=348d8e9e335be45fd39c5d88fdb7ebd855e4baad,http://www.mandmdirect.ie/01/details/AS1330,Women's Footwear
Asics Womens Patriot 8 Neutral Running Shoes Black/Hot Pink/White,Womens|Trainers|Running Shoes,35.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fs%2F1%2Fas1331_1_large.jpg&feedId=2606&k=4b2faf773f78dcb09bf836f0822be5a662405931,http://www.mandmdirect.ie/01/details/AS1331,Women's Footwear
Asics Womens Gel Foundation 12 Stability Running Shoes Black/Soothing Sea/Phlox,Womens|Trainers|Running Shoes,83.95,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Aresources.mandmdirect.com%2FImages%2F_default%2Fa%2Fs%2F1%2Fas1339_1_large.jpg&feedId=2606&k=ce980b65cbb1bfb52749eeef19b9cdb88232d9bb,http://www.mandmdirect.ie/01/details/AS1339,Women's Footwear
